,content,sentiment
859,"Belum juga mulai pemilu ni aplikasi udah sering error2., susah login dll., apalagi ntar pas hari H..!? Kalau belum siap mending jgn pake aplikasi deh., cuma nambah masalah., nambah kerjaan...",-1
945,"Gagal login padahal username password bener , harus nya hal 5 tahunan seperti ini bisa di Persiapkan lebih baik lagi. Sekelas KPU dengan anggaran yang luar biasa, seharusnya pengembangan aplikasi ini bisa lebih baik lagi dalam kurun waktu 5 tahun terakhir.",-1
725,"Pulsa data mau habis,. Tiap hari cuma instal uninstal sampai kapan? Klo mmng aplikasi sirekap belum siap Jangan dulu gunakan,, sy yakin klo dalam ini Minggu aplikasi sirekap masih ada yg bermasalah,, pemilu kali ini akan hancur..",-1
502,"Kepada developer mohon kasih akses untuk inport gambar dari galeri di bagian kamera nya , Terhitung banyknya data yang di hasil kan dan banyaknya pengguna , mungkin ada miss upload saat hari H , Untuk antisipasi overload server , Atau berikan ruang pemyimpanan setelah app upload , jd bisa di upload ulang kalo server eror atw penuh",-1
755,"Tolong dong servernya di bagusin ,masak buat masuk aja susahnya minta ampun ,kalo server down untuk menampung sekian puluh ribu saja ,artinya tidak di perhitungkan dalam pembuatan aplikasi ini harusnya tim bisa membuat aplikasi yang lebih baik apalagi ini untuk kegiatan negara yang mana kegiatan ini sangat krusial, tolong jangan sampai terlihat tidak profesional , saya berharap ada perbaikan yang bisa menjadi hal yang baik untuk sirekap dalam beberapa waktu ini 🙏",-1
779,"Ini aplikasi yang dugunakan oleh kepemerintaha n, tp masyaalloh banyak sekali kendala nya, harus nya aplikasi yang digunakan oleh kepemerintahan iti harus lebih canggih, ini baru mau login aja udah sulit dan belum bisa sampe skarang, apalagi nantu upload data nya 🤦",-1
851,"sangat buruk aplikasi nya, banyak bug dan lemot sekali. untuk aktivasi aja ga selesai2 dan error terus",-1
366,"saya pribadi sangat mengapresiasi jika perhitungan suara bisa di digitalisasi, tapiii apk sirekap ini masih terkesan jauh dari kata ""siap"". masih banyak bug dan error, padahal pemilu udah tinggal menghitung hari.",-1
733,Kenapa saat memasuk unsername dan password gk bisa padahal yng anda kirim sama gk di ubah ini seperti mempersulit.. Tolong ya untuk di perbaiki lagi jika salah tolong untuk di konfirmasi teng ppk biar memudahkan yang lain nya,-1
894,"Akunnya ga bisa inisialisasi, padahal udah ganti pin/sidik jari. Keamanan udah beres. Tapi tetep aja, :)",-1
370,"Kenapa yaa padahal kemarin² sudah bisa login, nah ini baru tadi pagi buka lagi malah suruh login lagi. Udah login udah masukan username sama password malah gabisa masuk eror ... Solusinya dong ... Kalo memang belum bisa bikin kaya gini gausah dipaksakanlah, ini bukan mempermudah tapi malah memperibet ...",-1
756,"tolong diperbaiki kualitas kamera nya, kamera asli dari hp dan kamera aplikasi sirekap jauh sekali perbandingannya, kamera sirekap ini buram, ditakutkan ketika hari H akan menjadi hambatan dalam perhitungan suara",-1
563,"Saya kasih rating 4 bintang buat developer, hanya saran jangan nunggu rating anjlok buat update. Karena hampir semua mengeluhkan gak bisa masuk ke versi 2.32 padahal versi 2.30 bisa masuk. Tolong segera diperbaiki..",1
980,"Ini aplikasi parah banget, lemotnya parah udah gitu dari pihak KPU (PPS) kalo minta sesuatu tuh harus di waktu itu tnpa ada pemberitahuan lebih awal. Minta Sat set tpi aplikasinya bobrok, parah.",-1
936,Kenapa yaa mencoba masuk kok malah invalid username atau passsword.padahal kmrn juga bisa. Paswowr username padahal udah otomatis kesimpen autoklik. Parah. H- BERAPA ini,-1
26,"Username dan pasword salah terus padahal dari awal saya masuk aja gabisa, apalagi ganti pasword, ini maksutnya gimana..?? username sama pasword sesuai yg di kirimkan sama aktivasi KPU.. Persiapan dari pembuatan aplikasi/sistem kayaknya kurang.. Kalau jaringan/penyimpanan pengaruh, saya memakai device ram 8/256, dan menggunakan wifi yg hanya saya saja yg pake.. Karena sengaja untuk masuk di aplikasi ini aja..",-1
943,"Sebenarnya sangat membantu proses pemilu aplikasinya,tapi ketika update mendadak tidak bisa login lagi.entah dari apk nya atau dari servernya",-1
495,"maaf ni kpu, bikin aplikasi itu sekiranya gampang , jangan mempersulit, kalo mau pake google autentikasi harus nya sesudah pasword masuk autentikasi biar gak ribet, ini autentikasi udah semua malah gak bisa terus timeout terus, sebenernya jaringannya siapa yang kurang bagus,",-1
408,Aplikasinya selalu bermasalah saat mau masuk ke server sirekap nya... Mohon yang bikin aplikasinya perbaiki agar bisa mempermudah kita nanti saat pemilihan suara!!!,-1
853,"Jangan pernah pusing dengan aplikasi ini kalau kita masih belum mampu jangan di paksakan untuk menggunakan aplikasi sirekap, setiap tahun selalu sirekap sedang yang tahun lalu masih ada nama sirekap tidak pernah di hapus di play store. Setiap pemilu bingung dengan sirekap.",-1
596,"Upaya moderenisasi yang seolah dipaksakan dan terburu-buru. Jika memang ada wacana penggunaan aplikasi digital, seharusnya sudah dipersiapkan dari jauh-jauh hari. Ini aplikasi di rilis Januari, lah sebelum-sebelumnya kemana? Padahal pemilihan umum itu 5 tahun sekali tapi kesannya seolah tidak ada persiapan sama sekali.",-1
612,Aplikasinya sangat sangat jelek ini harusnya bisa membantu malah bikin nambah masalah saja. Kalau emang belum siap mluncur jangan di luncurkan iya kita masih mending untuk jaringan nya lah Kalau di pelosok. Heran dan kalian inj,-1
519,"Admin tolong ini solusinya bagaimana, setiap saya masuk masuk username dan password salah pdhl sudah sesuai dengan kentuan. Bagaimana pada saat hari H jika seperti ini, saya jadinya tidak bisa masuk ke aplikasi dan rata2 teman digrup mengalami kendala itu semua. Mohon diperbaiki min saya takut nanti semuanya jadi kacau",-1
613,"Mesti disempurnakan ulang aplikasinya, mau login masuk Ndak bisa justru terdapat tulisan sertifikat digital tidak valid, namun masih ada waktu utk disempurnakan.",-1
474,Sulit digunakan.... Dimintai u inisialisasi sidik jari seharian tidak jadi..... Penghitungan secara cepat apa iya bisa terlaksana dengan cepat jk aplikasinya seperti ini... Misal penghitungan manual sudah selesai tapi terhambat si rekap ... Terus harus bagaimana ya,-1
654,Mohon Aplikasinya bagian Scanne kameranya mohon di update lagi supya hasilnya bagus.. Kalau bisa sama kaya APK vFlat yang jelas dan tajam.. Untuk edit dan hapus foto yg sudah di scanne di APK sIREKAP saran mohon di tambahkan juga ketika dokumen di foto dan di simpan tidak bisalagi di hapus atau di ganti Terimakasih semoga di balas🙏🙏,-1
340,"Kalo aplikasi belum siap ga usah dulu lah, nyusahin doang...apalagi ada beberapa orang yang ga ngerti kasihan, harusnya udah benar"" siap ini aplikasi, waktu bimtek mana aplikasinya ga bisa di buka belum bisa di akses, kenapa ga dari lama coba?dadakan mulu kaya tahu bulat, sekarang mau h-9 masih banyak yang susah masuk, manual aja lama tambah lagi aplikasi gini, belum lagi pas hari H kemungkinan bisa error karena banyak yg akses, nasib negara berkembang memang gini🥴",-1
107,"Coba upload beberapa c hasil latihan. Baru beberapa foto tp cache yg ditinggalkan/tersimpan lumayan cukup besar.. dan juga perlu jaringan internet yg bener2 jos, krna setelah klik detail ternyata foto gagal terunggah.. 😶",-1
526,"sangat disayangkan, utk login aja susah, apalagi nanti ketika bisa login dan pakai apk secara bersamaan, seharusnya ada persiapan yg sgt matang kalau sudah menggunakan digitalisasi. semoga segera diperbaiki",-1
61,"Apk sangat belum siap untuk digunakan, dikarenakan banyak kendala disaat login. Kendala pada proses inisialisasi, eror maupun bug dn jika telah login di divice/perangkat satunya, tidak bisa login lagi di divice yang lain, walaupun sudah clear data di apknya itu tdk bisa login lagi di perngkt lain. Agar pengembang lebih memperhatikan dn memperbaharui sistim pada aplikasi ini",-1
850,"Percuma buat aplikasi tapi nggak bisa digunakan, sering kali up date tapi selalu gagal login. Kalau memang belum siap sebaiknya jangan pakai ini dulu. Dan adakah cara lain agar bisa masuk tanpa sidik jari karena sdh sering kali coba gagal terus @KPU Mohon dijawab dan kita bisa segera bekerja",-1
819,"Tidak bisa login gagal mendapatkan sertifikat digital. Sudah di clear data clear cache, restart, pindah jaringan, sama ajaa tidak berefek",-1
535,"Udah sempat login dan berhasil, tetapi ketika update ke versi terbaru, akun terlogout, dan ketika di coba login kembali, tidak bisa. Solusi tidak ada sampai sudah menunggu 3 hari, kalau memang aplikasi belum siap, mending tidak usah di pakai pada saat hari H, karena akan berdampak pada jalan nya hasil suara nanti.",1
577,"Aplikasinya masih perlu banyak diperbaiki lagi. Karena banyak diantara kita, mukin salah satunya anggota kPPs yg memegang aplikasi ini sangat sulit untuk login dan akhirnya error' error' dan error'. Mohon kasi solusi yang baik bagi kami. Apalagi sekarang sudah H-10",-1
435,"Sirekap sebenar nya aplikasi yang belum siap untuk di rilis banyak error' server down,,dari tahun sebelum nya server down Mulu harus nya di evaluasi dari tahun dulu ,, harus nya tahun kemaren sirekap sudah di perbaiki untuk server nya ini masih aja terjadi server down, dan sangat menyulitkan bagi kpps untuk memfungsikan nya untuk login aja susah.",-1
146,"Mohon untuk diperhatikan , setidaknya dalam mengembangkan aplikasi harus siap dahulu. Mau mempermudah hasil malahan menjadi mempersusah. Jika memang ingin tetap digunakan di hari pemilu setidaknya siapkan dahulu dengan matang, baik dari servernya, aplikasinya, dan lain sebagainya. Karena jangankan mau menjalankan aplikasi, inisialisasinya aja selalu error, selalu timeout. Tolonglah untuk diperbaiki kesiapannya. Terimakasih.",-1
811,"bukti foto harus jelas, sedangkan di apk tidak ada settingan kamera, soal nya pas poto otomatis pakai angle wide gk bisa di ubah, gimana tuh pack",-1
290,"kamera ter-reduce sangat parah, untuk scan tulisan jadi tidak terbaca, padahal ini aplikasi fokusnya kan untuk scan dahulu, mana gabisa ambil gambar dari galeri lagi",-1
174,"jelek banget aplikasi nya mau login aja susah nya minta ampun😣pas udah bisa login eh malah gagal mulu pas otentikasi, padahal inisialisasi wajah udah bener, jaringan 100% lancar tapi kenapa gagal mulu? alesan nya eror lah timeout lah haduhhh😣banyak juga orang yang mengalami hal yang sama seperti saya sekarang! Perbaiki kekurangan agar aplikasi bisa dipakai dengan mudah dan nyaman!!! BUKAN NYA MEMPERMUDAH MALAH MEMPERBANYAK MASALAH!!!!",-1
248,"Tolong min untuk database nya diperbarui, setidaknya ada tombol kirim kode verifikasi ke nomor wa terdaftar jika email yang didaftarkan hanya bersifat sementara. Karena untuk mencegah kesulitan login ketika mendekati hari H.. Niatnya mau membuat aplikasi supaya privat, tapi saking privatnya justru menyulitkan pengguna🥲.. Bahkan tidak ada FAQ atau panduan penggunaan aplikasi untuk pengguna. Seprivat itu🥲",-1
322,"Saya mengapresiasi adanya digitalisasi untuk kemudahan rekapitulasi pemilu tetapi aplikasinya terkesan memaksakan, belum selesai tahap pengembangan sudah di pakai, alhasil bug, dan kendala server masih Jadi permasalahan. Bukan memudahkan pengguna malah merepotkan Sekarang saja sudah mendekati acara aplikasi di buka sebagian wilayah server sudah down apalagi waktu pelaksanaan yang penggunaan y skala nasional dan berbarengan",-1
211,"Gak jelas. Pengen lebih simpel dengan pake proses digital, malah kacau. Inisialisasinya selalu gagal. Mending persiapkan dulu baik-baik aplikasinya, barulah pake digital. Kalau aplikasinya masih mentah, percuma. Kalau alasannya server penuh, lah banyak aplikasi contohnya media sosial/official shop yang banyak orang pake tapi lancar aja.",-1
129,"Sangat susah,mau login aja inisialisasinya susah sekali Error lah,time out lah,server error,dll Pdhal sudah pakai wifi ditempat saya ttap tidak bisa masuk Kalau begini caranya bukan mempermudah mlh justru disulitkan Tlg diperbaiki lagi atau gimana,krn tdk semua android bisa mudah masuk keaplikasi tsb",-1
38,"Saya sangat mengapresiasi apk ini tapi Tolong karna ini yang pakai banyak, performa server di pusat diperbaiki karena login saja sulit apalagi kalau upload foto rekapan. Interface di apk juga di perbaiki agar lebih enak dilihat dan memudahkan user untuk mengerti. Kalau memang belum siap launching jangan di launching kan perbaiki error2 yang ada dulu.",-1
239,"Aplikasi ruweeeddd... Bolak balik suruh instal gak bisa, uninstal.. Intal lagi.. Suwek... Yg jadi masalah, ntar klo pas seluruh indonesia buka ni aplikasi, apakah server kuat menanganinya? Sya sih gak yakin.. Sampe saat ini sudah dapet user, tp situs error... Gak bisa buka data... 🥱 Omegot.. Omegot.. #Terlalumemaksakan...",-1
143,"Aplikasinya crush... Jangankan mau login, klik kotak masuk langsung keluar sendiri apk nya, tadinya masih bisa masuk cuma tidak bisa mengunduh sertifikat saja. Setelah di reinstal, malah tidak bisa masuk sama sekali",-1
157,"ada baiknya kalau memang menginginkan digitalisasi, dipersiapkan secara matang semuanya, termasuk aplikasi yang mendukung. bukannya menolak adanya digitalisasi, tapi jika memang akhirnya mempersulit pengguna, untuk apa ada trobosan ini dan itu? mohon untuk kedepannya diperbaiki lagi, terimakasih.",-1
355,"Apresiasi untuk KPU atas niat untuk digitalisasi data, namun sangat di sayangkan karena aplikasi ini jauh dari kata bagus dan mudah dalam pengoperasiannya. Jika kpps hanya di pusingkan oleh sulitnya untuk log in dan pengoperasian aplikasi bukan pada aspek teknis pada hari berlangsungnya pemilu. Mau jadi apa pemilu pada tanggal 14 Februari nanti. Untuk penilaian aplikasi. Tanpa mengurangi rasa hormat, mungkin hanya 0.01/100 untuk aplikasi ini 🙏🏻",-1
549,"Dari proses download,update sampai login akun sukses dan tidak ada kendala, Tetapi ketika uji coba untuk unggah berkas aplikasinya langsung force close/ keluar dg sendirinya, dicoba bbrapa kali pun tetap begitu Apakah aplikasi ini blm siap 100% atau memang tidak siap untuk Proses pemilu 2024?",-1
133,"ERROR : ""Terjadi Kesalahan Dalam Penyiapan Perangkat , Pastikan anda terhubung ke jaringan internet"". Padahal HP sudah terhubung WIFI dan Data Seluler, Sudah update, instal ulang aplikasi,mengaktifkan seluruh izin yg di perlukan serta menghapus beberapa aplikasi yg tak diperlukan. Mohon solusi nya🙏🏻",-1
517,"Aplikasi jelek bgt, ini KPU ngerjain kpps kah bikin aplikasi yg belum siap. KPPS h-8 malah disuruh begadang cuma buat login sirekap doang, kalo banyak yg drop gimana cuma gara"" aplikasi ginian. Disuruh update ke versi terbaru malah tambah ancur",-1
339,"Kasihan yang download pakai data seluler bukan (wifi) yang katanya gak bisa login (error) uninstal dulu download lagi, *terus lakukan sampai bisa yang (nyatanya tetap gak bisa). Sedangkan data seluler itu tidak geratis dan harus beli. H-1 minggu masih update apl, sedangkan pengguna se indonesia server down, gmna nanti pas hari H nya, yg repot seluruh anggota TPS ditekankan menggunakan aplikasi ini nyatanya gak optimal penggunaaan nya.",-1
657,"Saya rasa aplikasi ini adalah aplikasi yang sangat teramat prematur. Belum siap dilahirkan/digunakan tetapi dipaksa untuk tetap digunakan. Alhasil membuat kesabaran petugas sirekap dari tiap kpps setipis tisu. Mohon segera diupgrade atau diperbaiki, agar tidak membuat petugas sirekap 1 nantinya menjadi kewalahan saat hari PEMILU, hanya akibat aplikasi ini yg menggunakan satu Indonesia tetapi untuk login saja tidak bisa sama sekali. Bahkan dicoba beratus2 kalipun tetap sama, tidak dapat login.",-1
242,"Permasalahannya sama seperti yg sdh diutarakan temen2 di kolom komentar, tolonglah aplikasi apabila sdh masuk ussername dan pasword harusnya langsung bisa login tidak perlu memakai sidik jari atau lainnya. Saya mencoba berkali-kali sudah sangat lelah sekali.",-1
